23.393019	0.932346	9.077941	4
-0.000000	-0.000000	0.000000	0
22.936117	4.563441	8.913568	2
22.913313	4.485868	8.899364	5
22.825075	4.395925	8.859946	3
22.830189	4.324311	8.856750	10
22.805668	4.247231	8.842192	8
22.812153	4.176066	8.839705	6
22.813818	4.104073	8.835444	4
22.017132	3.891044	8.523305	5
22.006861	3.819641	8.514783	2
22.006495	3.750066	8.510166	4
22.063076	3.690090	8.527567	3
22.184990	3.640552	8.570179	5
22.129602	3.561775	8.544612	2
22.242924	3.510042	8.584028	3
22.120554	3.421208	8.532893	5
22.048687	3.340861	8.501288	9
22.034790	3.269633	8.492056	6
22.062294	3.204569	8.498803	4
22.027597	3.130553	8.481758	4
21.959320	3.052147	8.451929	7
21.916708	2.977714	8.432043	12
21.999876	2.920303	8.460451	3
21.946617	2.844742	8.436659	8
21.928347	2.773994	8.426361	14
21.964588	2.710141	8.437015	14
21.978367	2.643412	8.439145	10
22.096863	2.588918	8.481402	3
22.972202	2.620070	8.813072	3
23.067471	2.559271	8.846453	4
22.974834	2.477662	8.808101	5
22.150211	2.319995	8.490280	3
22.235348	2.259970	8.520109	5
22.281250	2.195593	8.535024	7
22.451666	2.142860	8.597523	3
22.760666	2.101912	8.712933	4
23.139456	2.065323	8.854975	6
23.133575	1.993279	8.850359	9
23.125607	1.921136	8.845032	9
22.816427	1.824981	8.725006	6
22.770655	1.751029	8.705475	9
23.743635	1.752608	9.074077	2
23.695749	1.675995	9.053835	7
23.633625	1.598746	9.028268	5
22.588926	1.458453	8.628772	4
22.593294	1.389144	8.628772	7
23.650139	1.381324	9.029333	6
23.774673	1.315424	9.075142	6
23.801003	1.243649	9.083664	5
23.661850	1.163595	9.029333	6
23.659704	1.090738	9.027202	8
23.628384	1.016658	9.014063	7
23.498753	0.938861	8.963638	5
-0.000000	-0.000000	0.000000	0
23.108736	4.595952	8.830142	9
23.057455	4.512257	8.805301	6
22.969082	4.421834	8.766463	8
22.879450	4.331821	8.727277	8
22.825403	4.249089	8.701735	11
22.722223	4.157790	8.657651	5
22.022167	3.959868	8.387194	3
22.096943	3.903370	8.410985	5
22.039589	3.823546	8.384744	6
22.037365	3.753552	8.379496	11
22.090355	3.692877	8.395241	5
22.086788	3.622661	8.389643	3
22.066353	3.549822	8.377747	6
22.052155	3.478165	8.368299	12
22.065500	3.410923	8.369349	7
22.050852	3.339422	8.359902	7
22.051727	3.270380	8.356403	6
22.025501	3.197461	8.342758	9
22.004601	3.125523	8.331212	11
21.973259	3.052326	8.315818	10
21.957457	2.981494	8.306371	10
21.968359	2.914362	8.307071	7
21.966976	2.845626	8.303222	7
22.014637	2.783156	8.317917	5
22.089085	2.723746	8.342758	4
22.006187	2.645005	8.308470	8
22.035599	2.579985	8.316518	6
22.087156	2.517356	8.332962	3
22.051014	2.444728	8.316518	6
22.136648	2.385500	8.345907	2
22.159702	2.319233	8.351855	6
22.194674	2.254079	8.362351	6
22.285389	2.194242	8.393841	6
22.416903	2.068397	8.438275	6
22.476328	2.004359	8.458219	4
22.974241	1.977761	8.642606	10
22.922445	1.831679	8.618814	1
24.065615	1.848799	9.044969	7
24.239340	1.787367	9.107947	5
23.810184	1.682271	8.945252	3
23.902157	1.615092	8.977792	4
23.844366	1.537712	8.954350	8
23.812504	1.462310	8.940704	4
23.809397	1.388810	8.937905	5
24.024002	1.327396	9.016628	3
23.837116	1.243718	8.945252	7
23.818363	1.169478	8.936855	1
23.709543	1.091224	8.894870	5
23.533081	1.010752	8.827693	6
-0.000000	0.000000	0.000000	0
23.125696	4.526937	8.700469	2
23.021515	4.433258	8.656271	4
22.994434	4.354926	8.641078	11
22.974472	4.278176	8.628648	3
22.845322	4.181655	8.575472	7
22.119101	3.978670	8.299232	4
22.063738	3.898872	8.274026	12
22.080219	3.831966	8.275753	10
22.115925	3.768304	8.284730	6
22.075546	3.691769	8.265393	13
22.077507	3.622506	8.261941	9
22.061646	3.550433	8.251927	14
22.046478	3.478638	8.242259	4
22.054264	3.410554	8.241222	6
22.042355	3.339504	8.232936	4
22.049711	3.271450	8.231900	6
22.296476	3.238170	8.319951	3
22.061935	3.135038	8.229137	9
22.064013	3.066305	8.226375	8
22.042627	2.994432	8.214980	10
22.103809	2.933704	8.234317	5
22.030804	2.855266	8.203931	10
22.104635	2.795903	8.228102	5
22.036732	2.718655	8.199787	13
22.066399	2.653611	8.207729	7
22.145279	2.594195	8.233972	5
22.051495	2.514657	8.196334	11
22.074030	2.448647	8.201859	6
22.113165	2.384332	8.213599	9
22.172646	2.321949	8.232936	6
22.252493	2.261311	8.259869	9
22.291080	2.196157	8.271609	5
22.323872	2.130254	8.281278	7
22.333107	2.062014	8.282313	11
22.362698	1.995571	8.290946	11
23.717968	2.043115	8.789211	4
23.047136	1.842971	8.537144	6
23.310009	1.792024	8.632100	3
24.336519	1.795802	9.008821	3
24.350340	1.721725	9.011929	6
24.077410	1.628219	8.909375	5
23.599033	1.523175	8.731201	3
23.594229	1.450192	8.727748	4
23.562527	1.230677	8.711519	5
23.673050	1.163629	8.750883	5
23.549009	1.085127	8.703922	9
23.578482	1.014002	8.713591	8
23.589920	0.941996	8.716699	2
-0.000000	0.000000	0.000000	0
23.094666	4.445507	8.534808	2
23.083246	4.369910	8.525627	3
23.201941	4.318687	8.564393	5
22.174397	4.057096	8.181835	4
22.121023	3.977232	8.157691	11
22.118303	3.906731	8.152250	8
22.122772	3.837569	8.149530	7
22.129807	3.768889	8.147830	7
22.087469	3.691987	8.128107	5
22.085699	3.622076	8.123346	7
22.047499	3.546386	8.105324	6
22.022047	3.473016	8.092061	5
22.051186	3.408309	8.098863	12
22.060608	3.340501	8.098522	4
22.099590	3.277080	8.109064	11
22.117916	3.210479	8.112124	4
22.145351	3.145119	8.118586	6
22.167006	3.078845	8.123006	7
22.195917	3.013480	8.130147	7
22.432524	2.975538	8.213120	2
22.919048	2.968541	8.387226	3
22.568850	2.852814	8.256307	6
22.622295	2.789083	8.272629	6
22.742788	2.733128	8.313435	8
22.105652	2.587797	8.078460	4
22.103209	2.518795	8.074718	8
22.117374	2.451697	8.077099	13
22.143494	2.385844	8.083900	9
22.173155	2.320246	8.092061	15
22.240047	2.258288	8.113825	7
22.273077	2.192626	8.123346	8
22.322762	2.128387	8.138988	7
22.350725	2.061879	8.146810	8
22.380362	1.995385	8.155311	4
22.385443	1.926633	8.154971	5
22.409054	1.859424	8.161432	10
22.485897	1.796355	8.187276	1
24.000914	1.843275	8.734758	4
23.864840	1.759196	8.683411	5
23.851362	1.684646	8.676610	4
24.244862	1.637696	8.817390	6
23.799311	1.534274	8.654166	7
23.683760	1.453878	8.610640	7
23.645863	1.378747	8.595337	2
23.911016	1.320609	8.689872	9
23.733704	1.237795	8.624242	5
23.728935	1.164560	8.621181	8
23.631880	1.087133	8.584796	12
23.642620	1.014949	8.587516	12
23.683208	0.943907	8.601118	5
-0.000000	-0.000000	0.000000	0
23.216263	4.540979	8.435552	3
23.214355	4.466704	8.429860	3
23.202026	4.390556	8.420486	10
22.978230	4.275225	8.334779	6
22.208921	4.061623	8.052213	9
22.209223	3.991301	8.047861	13
22.204660	3.920196	8.041835	12
22.314068	3.868959	8.076988	8
22.208788	3.780556	8.034803	5
22.128271	3.697028	8.001659	3
22.087437	3.620585	7.982911	8
22.068668	3.548018	7.972198	9
22.081312	3.480589	7.972867	6
22.085367	3.411821	7.970523	8
22.118092	3.347433	7.978559	7
22.145967	3.282185	7.984920	4
23.107109	3.352233	8.326409	5
22.343880	3.171534	8.048865	6
22.343239	3.101543	8.045182	3
23.070688	3.130422	8.302639	3
22.521582	2.985567	8.102432	4
22.710993	2.939807	8.167048	9
22.357180	2.824289	8.037148	3
22.187113	2.733673	7.973202	10
22.154230	2.660647	7.958471	12
22.148251	2.591023	7.953449	8
22.186991	2.526580	7.964497	7
22.280802	2.468045	7.995298	5
23.027464	2.479276	8.259451	6
22.284281	2.330111	7.991281	4
22.296011	2.262208	7.992955	7
22.312223	2.194717	7.996303	12
22.335737	2.127862	8.002329	10
22.371248	2.062009	8.012708	11
22.382162	1.993783	8.014381	14
22.448257	1.930274	8.035809	7
23.872068	1.978968	8.541347	5
23.880846	1.905945	8.542351	4
23.876116	1.758202	8.536660	6
23.852259	1.682887	8.526281	6
23.868591	1.610462	8.530298	3
23.869658	1.536985	8.528959	2
23.935081	1.393782	8.549047	6
23.875265	1.316814	8.526281	3
23.898014	1.244540	8.532977	2
23.860018	1.095805	8.516907	4
23.790777	1.019491	8.491128	8
23.821098	0.947584	8.500836	3
-0.000000	-0.000000	0.000000	0
23.415951	4.499414	8.352818	3
23.145763	4.373894	8.251983	2
23.081099	4.288372	8.224302	2
22.717064	4.148656	8.090515	11
22.592150	4.054253	8.041745	7
22.548693	3.975085	8.021974	10
22.551479	3.904276	8.018679	8
22.326000	3.794716	7.934649	5
22.161528	3.696833	7.872369	7
22.116859	3.619673	7.852597	7
22.197777	3.563028	7.877312	5
22.144249	3.484779	7.854575	5
22.147371	3.415673	7.851938	4
22.257635	3.362807	7.887197	5
22.357510	3.307776	7.918832	4
22.301210	3.229558	7.895436	11
22.334383	3.164436	7.903674	5
22.444988	3.109900	7.939263	2
22.337475	3.025180	7.898072	10
22.320444	2.953167	7.888845	8
22.598133	2.919406	7.983419	4
22.878633	2.884323	8.078981	8
22.967028	2.823916	8.106992	6
22.864029	2.740067	8.067778	5
22.589119	2.636834	7.968261	5
24.707840	2.807454	8.709694	5
22.398399	2.405818	7.893129	9
22.423515	2.338951	7.899390	4
22.511370	2.278326	7.927729	3
22.473152	2.204824	7.911912	8
22.488270	2.136671	7.914878	2
22.536087	2.071472	7.929377	5
22.546097	2.002657	7.930695	7
22.586000	1.936382	7.942558	3
23.987562	1.908423	8.429268	7
23.989540	1.834533	8.427950	4
23.975281	1.759474	8.421030	7
23.944777	1.683393	8.408507	2
23.958307	1.610494	8.411473	6
23.921679	1.534322	8.396975	5
23.904598	1.459599	8.389395	5
23.941954	1.388169	8.400928	5
-0.000000	0.000000	0.000000	0
45.302811	16.366678	16.578934	16
22.861809	4.257202	8.019882	8
22.865459	4.185341	8.016633	6
22.834444	4.107304	8.001362	3
22.775227	4.024561	7.976344	7
22.726898	3.944160	7.955225	11
22.544037	3.841226	7.887320	8
22.359827	3.739295	7.819089	10
22.233070	3.648023	7.771002	6
22.236687	3.578593	7.768403	8
22.185904	3.500630	7.746959	12
22.340475	3.454799	7.796995	3
22.406139	3.394599	7.816164	6
22.552097	3.345961	7.863276	3
22.434969	3.258276	7.819089	3
22.345877	3.105461	7.781399	13
22.406841	3.043890	7.799269	5
22.390760	2.971774	7.790497	12
22.353815	2.897112	7.774576	19
22.581217	2.856158	7.850280	5
23.444033	2.892198	8.145947	4
23.018044	2.768001	7.995514	9
22.995430	2.693740	7.984792	9
22.652153	2.583121	7.863276	6
22.924107	2.542900	7.954576	10
23.574966	2.541872	8.176812	4
23.172548	2.426608	8.035152	9
23.413830	2.306714	8.113456	6
22.656321	2.161960	7.849630	8
22.726885	2.098351	7.871724	6
22.656912	2.021811	7.845407	14
24.056612	2.072270	8.325945	6
24.069454	1.999003	8.328219	6
24.144293	1.930650	8.351938	8
24.108612	1.853379	8.337642	9
24.138708	1.781215	8.346089	8
24.132738	1.706350	8.342191	6
24.086905	1.628860	8.324646	4
23.972872	1.547286	8.283708	11
23.946356	1.471818	8.272985	10
23.943205	1.397904	8.270386	6
-0.000000	0.000000	0.000000	0
22.941471	4.270209	7.897723	4
22.925568	4.194519	7.887820	4
22.820814	4.103038	7.847568	11
22.833296	4.033006	7.847568	9
22.805414	3.955972	7.833832	8
23.368593	3.979843	8.022310	3
22.872252	3.823152	7.848526	3
22.947460	3.763390	7.870250	4
22.863470	3.677622	7.837665	6
22.558264	3.557571	7.729689	7
23.831453	3.683442	8.160316	7
23.442575	3.549738	8.023908	2
23.959526	3.552850	8.196414	4
23.555817	3.419169	8.055214	6
23.602785	3.352081	8.067673	9
23.702124	3.292035	8.098022	9
23.999443	3.258308	8.195775	3
23.800785	3.157005	8.124856	7
23.192940	3.004011	7.914973	5
22.637033	2.861432	7.722980	5
22.611849	2.787795	7.711480	5
22.628763	2.719427	7.714355	5
22.673706	2.654287	7.726814	6
22.687391	2.585356	7.728731	6
22.689566	2.515113	7.726814	5
23.074034	2.486089	7.854596	3
22.741325	2.379691	7.739273	4
22.802258	2.315366	7.757482	4
23.144978	2.278443	7.871208	6
24.220646	2.309310	8.233151	6
24.288006	2.240561	8.253596	6
24.140917	2.152322	8.201525	5
24.228600	2.085235	8.228998	8
24.209385	2.008778	8.220373	9
24.253218	1.937513	8.233151	4
24.267551	1.863749	8.236026	8
24.249529	1.787547	8.228040	9
24.248283	1.712675	8.225803	7
24.191969	1.634124	8.205039	5
24.211054	1.560811	8.209831	3
-0.000000	-0.000000	0.000000	0
23.088551	4.373253	7.802530	5
23.050524	4.292836	7.785261	14
23.114016	4.231331	7.802217	10
23.083906	4.152665	7.787773	8
22.963776	4.058360	7.743186	7
23.156658	4.019228	7.803786	7
23.664925	4.032704	7.970202	3
23.704340	3.964624	7.979308	10
23.699528	3.889114	7.973656	4
23.795712	3.829966	8.001916	5
23.414404	3.694928	7.870353	3
29.587231	4.576151	9.932342	5
23.436634	3.551191	7.870353	3
24.011843	3.563033	8.059062	10
24.172991	3.511188	8.109301	7
24.292686	3.452507	8.145724	5
23.057156	3.204756	7.729684	2
23.588072	3.204824	7.903636	5
22.872152	3.036106	7.661548	4
23.685440	3.070161	7.929697	6
22.657698	2.866272	7.583992	7
22.676750	2.798025	7.587445	10
22.652235	2.724472	7.576456	7
22.655773	2.654411	7.574886	9
22.671356	2.585752	7.577398	9
22.682013	2.516500	7.578340	9
22.679243	2.445780	7.574886	13
22.765015	2.384400	7.600947	6
22.995138	2.337207	7.675049	8
22.997477	2.266183	7.673480	4
23.081821	2.203015	7.699227	4
23.187738	2.141359	7.732196	2
24.510563	2.187725	8.169273	5
24.516214	2.112436	8.168960	5
24.497034	2.035089	8.160481	5
24.506001	1.960151	8.161424	7
24.432383	1.878842	8.135048	8
24.354708	1.797724	8.107417	11
24.317492	1.719981	8.093287	9
24.323601	1.645432	8.093601	8
-0.000000	-0.000000	0.000000	0
23.203278	4.388957	7.690287	3
23.212893	4.317053	7.689053	5
23.230705	4.246673	7.690596	7
23.236135	4.174036	7.688128	7
23.320024	4.115296	7.711575	7
23.453444	4.064692	7.751374	7
23.720867	4.036130	7.835291	2
23.496706	3.923842	7.757545	6
23.276777	3.813736	7.681340	4
23.330746	3.675728	7.691521	7
23.480104	3.625477	7.736874	3
23.408352	3.540900	7.709724	8
23.233833	3.368802	7.645552	3
23.075480	3.273582	7.590327	2
22.986485	3.189042	7.557932	9
23.043289	3.124899	7.573359	5
22.824570	3.023943	7.498697	6
22.846947	2.955614	7.503016	4
22.746435	2.871680	7.467228	7
22.740032	2.800021	7.462292	8
22.735294	2.728655	7.457973	6
23.517332	2.749391	7.710649	6
22.765118	2.519917	7.459824	5
22.785982	2.451488	7.464143	10
22.833130	2.385724	7.477101	11
22.875357	2.319213	7.488516	6
22.919285	2.252652	7.500548	5
23.078545	2.196846	7.550220	5
23.116432	2.128912	7.560401	6
23.116222	2.057392	7.558241	6
23.186871	1.992002	7.579220	6
24.666018	2.042938	8.058659	6
24.644670	1.965060	8.049712	8
24.643944	1.888933	8.047552	9
24.627804	1.811711	8.040456	6
-0.000000	0.000000	0.000000	0
23.249809	4.399077	7.578213	9
23.279119	4.330689	7.583378	15
23.373831	4.274155	7.609815	7
23.373705	4.200066	7.605561	16
23.439960	4.137774	7.622881	3
23.489155	4.072187	7.634732	9
23.292868	3.891105	7.563323	5
23.247345	3.810229	7.544787	10
23.178970	3.726040	7.518959	4
23.258993	3.665735	7.541141	6
23.258833	3.592615	7.537494	10
23.342279	3.532213	7.560892	10
23.298344	3.452486	7.543268	3
23.170227	3.360895	7.498600	4
22.974796	3.260620	7.432356	3
22.948832	3.185144	7.420810	7
22.940559	3.112291	7.415036	4
22.892387	3.034262	7.396500	9
22.824112	2.953991	7.371583	18
22.875601	2.889324	7.385257	7
22.861664	2.816335	7.377964	7
22.833305	2.741755	7.366114	9
22.873783	2.675452	7.376445	10
22.851593	2.601817	7.366721	11
22.861361	2.531906	7.367329	11
22.868074	2.461655	7.367025	3
22.895418	2.393564	7.373406	7
22.922558	2.325329	7.379787	5
23.045258	2.266362	7.416859	3
23.072020	2.197546	7.423241	9
23.116600	2.130247	7.435395	11
23.145802	2.061343	7.442688	6
24.738871	2.050222	7.948626	10
24.733648	1.973406	7.944980	14
24.745285	1.897952	7.946803	8
-1.979779	-33.830883	10.839919	6
-2.083151	-33.817993	10.837791	7
-0.000000	0.000000	0.000000	0
23.490309	4.153266	7.483981	4
23.531153	4.086078	7.492928	11
23.540754	4.013385	7.492033	10
29.572363	4.948279	9.398774	5
29.551613	4.851653	9.387443	8
23.114937	3.722203	7.345911	5
23.172447	3.658563	7.360523	7
23.178846	3.586724	7.359032	15
23.077438	3.498572	7.323545	6
23.226854	3.448358	7.367382	5
23.010624	3.344141	7.295812	4
22.907375	3.257406	7.260027	6
22.876610	3.181459	7.247204	5
22.878696	3.110231	7.244819	6
22.873686	2.966722	7.237363	7
22.926239	2.902046	7.251081	8
22.936928	2.831929	7.251678	7
22.901733	2.685026	7.235276	4
22.874773	2.610747	7.224242	11
22.883625	2.540662	7.224540	13
23.038404	2.486316	7.270762	8
23.025990	2.413534	7.264500	13
23.015244	2.341045	7.258834	5
23.059362	2.274077	7.270464	15
23.099487	2.206497	7.280902	12
23.204994	2.144753	7.311915	3
23.244741	2.076523	7.322352	6
23.257660	2.005773	7.324440	2
-0.000000	-0.000000	0.000000	0
45.521172	16.281725	14.830451	14
23.403255	4.131827	7.306163	1
23.539242	4.081409	7.344508	11
23.074677	3.927969	7.196399	4
23.072866	3.782135	7.188496	4
23.060760	3.707536	7.181178	6
23.065414	3.635727	7.179129	8
23.140718	3.574874	7.199033	8
23.125105	3.499856	7.190837	8
23.114925	3.425808	7.184398	5
22.828190	3.311764	7.092488	9
22.807001	3.237278	7.082829	5
22.759052	3.159271	7.064974	7
22.818855	3.096247	7.080487	6
22.754311	3.016423	7.057656	4
22.751129	2.945003	7.053851	5
22.798954	2.880104	7.065852	4
23.248030	2.864407	7.201667	7
22.816196	2.740158	7.065852	8
22.860584	2.674369	7.076975	4
22.866781	2.604005	7.076389	5
22.872763	2.533627	7.075804	9
22.940323	2.469893	7.094244	6
23.128485	2.418398	7.149858	3
23.181459	2.352063	7.163908	5
23.170485	2.279154	7.158347	5
23.231627	2.213227	7.175031	8
-0.000000	-0.000000	0.000000	0
45.571499	16.296659	14.533066	11
45.618572	16.155813	14.532205	13
34.634266	6.441741	10.587030	4
23.297033	4.184978	7.123773	4
23.201281	4.094335	7.090765	4
23.329824	4.043261	7.126069	2
23.114532	3.932932	7.056896	5
23.088697	3.855685	7.045414	8
23.090965	3.783283	7.042544	11
23.103409	3.712575	7.042831	15
23.095764	3.638695	7.037091	11
23.076525	3.563142	7.027906	10
22.996424	3.478569	7.000351	4
22.760616	3.371493	6.925725	1
22.780333	3.303024	6.928595	2
22.750526	3.227466	6.916540	10
22.735651	3.154230	6.909077	10
22.720541	3.081115	6.901614	7
22.706146	3.008248	6.894439	10
22.709568	2.937835	6.892716	8
22.723227	2.868749	6.894152	8
22.743330	2.800427	6.897596	5
22.776543	2.733608	6.905059	5
22.820976	2.667946	6.915966	9
22.833815	2.598461	6.917401	5
22.845488	2.528818	6.918549	9
22.894091	2.463125	6.930891	7
22.902493	2.392975	6.931178	7
22.890667	2.320766	6.925437	6
23.141729	2.274527	6.998916	6
23.207724	2.209150	7.016712	5
23.274485	2.143476	7.034794	5
23.323889	2.075885	7.047711	3
23.312014	2.002759	7.042257	6
23.410650	1.938904	7.070099	4
-0.000000	0.000000	0.000000	0
45.584320	16.310444	14.262339	12
45.632339	16.169876	14.261774	16
23.253403	4.109034	6.972468	4
23.226196	4.030786	6.960624	9
23.181705	3.949844	6.943704	10
23.190876	3.878230	6.942858	12
23.086214	3.787962	6.908171	10
23.023842	3.705230	6.886174	14
23.034153	3.634427	6.885892	9
22.902025	3.541610	6.843309	5
22.820768	3.457395	6.815955	9
22.837912	3.388351	6.817929	9
22.783636	3.308896	6.798752	12
22.760435	3.234259	6.788882	11
22.759798	3.162963	6.785780	17
22.736120	3.088604	6.775910	18
22.713152	3.014546	6.766322	9
22.709925	2.943246	6.762656	8
22.734077	2.875485	6.767168	12
22.732317	2.804432	6.764066	8
22.758913	2.736853	6.769423	10
22.805319	2.671480	6.780704	12
22.817221	2.601936	6.781832	9
22.871820	2.537102	6.795650	9
22.852787	2.464042	6.787754	5
22.919399	2.400111	6.805239	5
22.953382	2.332499	6.813135	6
22.986210	2.264606	6.820749	4
23.036028	2.198174	6.833439	2
22.889807	2.113385	6.788318	7
23.153244	2.066076	6.864178	7
23.376457	2.013714	6.928194	4
23.375940	1.869247	6.924527	6
23.358606	1.795758	6.917759	8
-0.000000	0.000000	0.000000	0
45.610004	16.474579	13.992085	10
45.625046	16.321947	13.981297	16
23.270721	4.110260	6.834479	3
23.215996	4.027187	6.814837	8
23.188454	3.949167	6.803218	8
23.132217	3.866601	6.783300	8
23.109833	3.790016	6.773341	8
23.051142	3.707806	6.752869	9
22.974129	3.623148	6.727141	6
22.918657	3.542373	6.707777	6
22.877159	3.464131	6.692561	9
22.837299	3.386459	6.677899	5
22.794325	3.308650	6.662407	4
22.757748	3.232082	6.648851	4
22.723772	3.156166	6.636126	3
22.702877	3.082299	6.627273	4
22.690315	3.009727	6.620910	4
22.689913	2.938866	6.618144	7
22.724564	2.872494	6.625613	9
22.690350	2.797472	6.613164	4
22.736036	2.732317	6.623953	4
22.793943	2.668360	6.638339	9
22.749508	2.592433	6.623123	8
22.907310	2.539246	6.666556	4
22.793652	2.455884	6.631423	3
22.779095	2.383643	6.625060	6
22.791082	2.314231	6.626443	4
22.778948	2.242416	6.620910	10
22.787634	2.172703	6.621463	7
22.814287	2.104635	6.627273	5
22.875195	2.039495	6.643042	6
22.920599	1.972683	6.654384	5
23.335474	1.936279	6.772511	3
23.332684	1.863989	6.770021	9
23.272181	1.787320	6.750933	6
23.274679	1.715702	6.750103	4
23.256826	1.642663	6.743464	1
23.286686	1.572988	6.750656	3
-0.000000	-0.000000	0.000000	0
45.672184	16.344728	13.685199	8
45.698845	15.881337	13.648893	10
45.708214	15.727592	13.637243	11
23.271896	4.039231	6.679866	6
23.262354	3.964096	6.673634	11
23.257318	3.889851	6.668757	14
23.199800	3.807100	6.648979	8
23.145796	3.725350	6.630284	5
23.078197	3.641867	6.607797	5
23.014111	3.559423	6.586393	12
22.958302	3.478704	6.567427	7
22.916496	3.400481	6.552526	6
22.872522	3.322270	6.537082	7
22.798742	3.240162	6.513240	4
22.744696	3.161321	6.495087	4
22.713272	3.085954	6.483437	3
22.660608	3.008021	6.465826	6
22.628683	2.933164	6.454176	5
22.679594	2.869043	6.466097	10
22.687334	2.799331	6.465826	5
22.785652	2.740521	6.491294	12
22.762403	2.666906	6.482353	7
22.684402	2.587240	6.457969	5
22.717108	2.520394	6.465013	4
22.915186	2.471229	6.518929	6
22.688107	2.376343	6.452550	7
22.726892	2.309939	6.461491	9
22.741537	2.240958	6.463658	6
22.767469	2.173007	6.469077	8
22.793200	2.104918	6.474496	7
22.833107	2.037975	6.483979	6
22.861311	1.969815	6.490210	9
22.964134	1.907719	6.517575	5
23.061035	1.844550	6.543314	7
23.251820	1.788038	6.595604	4
23.279276	1.718324	6.601836	9
23.264273	1.645470	6.596147	6
23.285538	1.575193	6.600752	4
-0.000000	-0.000000	0.000000	0
45.696960	16.341530	13.381285	13
34.980606	6.173633	9.802677	3
23.405359	4.056355	6.565937	4
23.364466	3.975470	6.551085	10
23.359434	3.900911	6.546311	11
23.375097	3.829850	6.547372	10
23.322914	3.674493	6.526420	6
23.181616	3.579374	6.483984	6
23.160074	3.503332	6.474967	1
23.553177	3.488935	6.581320	6
22.974073	3.331125	6.417414	5
22.837172	3.239763	6.376570	5
22.729536	3.153381	6.343948	9
22.710440	3.079744	6.335992	8
22.630890	2.998274	6.311327	9
22.647631	2.929819	6.313448	6
22.666079	2.861531	6.316101	7
22.642214	2.787971	6.307083	2
22.706186	2.725160	6.322466	4
22.699118	2.653693	6.318222	8
22.685118	2.581532	6.312122	8
22.715931	2.514470	6.318487	7
22.668896	2.438885	6.303370	13
22.652296	2.366820	6.296740	9
22.670963	2.298481	6.299922	11
22.674068	2.228539	6.298861	9
